datetime,sensor_id,sensor_status,activity
2023-08-19_15:00:42.078759,M029,ON,
2023-08-19_15:00:43.021846,M038,OFF,
2023-08-19_15:00:43.061887,P001,519,
2023-08-19_15:00:44.044451,M043,ON,
2023-08-19_15:00:44.062861,M010,ON,
2023-08-19_15:00:44.092635,M007,ON,
2023-08-19_15:00:45.008651,M006,ON,
2023-08-19_15:00:45.036685,M029,OFF,
2023-08-19_15:00:45.050462,M044,ON,
2023-08-19_15:00:45.076695,M050,ON,
2023-08-19_15:00:46.004074,M010,OFF,
2023-08-19_15:00:46.032351,M037,OFF,
2023-08-19_15:00:46.075236,M006,OFF,
2023-08-19_15:00:47.078629,M044,OFF,
2023-08-19_15:00:48.006166,M045,ON,
2023-08-19_15:00:49.011743,M043,OFF,
2023-08-19_15:00:49.045976,M007,OFF,
2023-08-19_15:00:49.006423,M050,OFF,
2023-08-19_15:00:49.084069,M046,ON,
2023-08-19_15:00:52.060878,P001,529,
2023-08-19_15:00:52.073372,M045,OFF,
2023-08-19_15:00:52.092709,M046,OFF,
2023-08-19_15:00:55.006089,P001,514,
2023-08-19_15:00:55.071494,M006,ON,
2023-08-19_15:00:57.022005,M050,ON,
2023-08-19_15:00:57.071151,M044,ON,
2023-08-19_15:00:58.057953,M043,ON,
2023-08-19_15:00:59.069921,M028,ON,
2023-08-19_15:00:59.096717,M029,ON,
2023-08-19_15:01:00.093794,M044,OFF,
2023-08-19_15:01:01.027673,M029,OFF,
2023-08-19_15:01:01.047184,M050,OFF,
2023-08-19_15:01:01.064674,P001,529,
2023-08-19_15:01:01.081638,M027,ON,
2023-08-19_15:01:01.098283,M006,OFF,
2023-08-19_15:01:02.040034,M043,OFF,
2023-08-19_15:01:05.007121,M028,OFF,
2023-08-19_15:01:05.071513,M027,OFF,
2023-08-19_15:01:06.002567,M026,ON,
2023-08-19_15:01:09.048551,M025,ON,
2023-08-19_15:01:10.016142,M024,ON,
2023-08-19_15:01:10.069108,M026,OFF,
2023-08-19_15:01:11.020888,M021,ON,
2023-08-19_15:01:12.001983,M019,ON,
2023-08-19_15:01:13.008877,M025,OFF,
2023-08-19_15:01:13.051985,M021,OFF,
2023-08-19_15:01:13.095422,M018,ON,
2023-08-19_15:01:14.026313,M017,ON,
2023-08-19_15:01:14.046437,M024,OFF,
2023-08-19_15:01:14.088219,M018,OFF,
2023-08-19_15:01:15.030682,M018,ON,
2023-08-19_15:01:15.067714,P001,485,
2023-08-19_15:01:15.073254,P001,641,
2023-08-19_15:01:15.085206,M019,OFF,
2023-08-19_15:01:17.063828,M018,OFF,
2023-08-19_15:01:25.054729,M018,ON,
2023-08-19_15:01:27.063956,P001,654,
2023-08-19_15:01:29.010605,M017,OFF,
2023-08-19_15:01:30.044458,M018,OFF,
2023-08-19_15:01:30.076085,M018,ON,
2023-08-19_15:01:33.026642,M017,ON,
2023-08-19_15:01:33.065789,P001,641,
2023-08-19_15:01:38.006541,M018,OFF,
2023-08-19_15:01:40.021776,M006,ON,
2023-08-19_15:01:40.094477,M010,ON,
2023-08-19_15:01:42.009518,M006,OFF,
2023-08-19_15:01:42.006774,M010,OFF,
2023-08-19_15:01:44.044545,M017,OFF,
2023-08-19_15:01:53.015503,M017,ON,
2023-08-19_15:01:56.013402,M010,ON,
2023-08-19_15:01:58.015836,M010,OFF,
2023-08-19_15:01:58.057849,D014,OPEN,
2023-08-19_15:01:59.021213,M009,ON,
2023-08-19_15:02:00.029131,M009,OFF,
2023-08-19_15:02:05.062444,M018,ON,
2023-08-19_15:02:07.086799,M018,OFF,
2023-08-19_15:02:20.049771,M017,OFF,
2023-08-19_15:02:23.055454,T002,27.5,
2023-08-19_15:02:32.075885,M017,ON,
2023-08-19_15:02:34.055465,M017,OFF,
2023-08-19_15:02:35.046613,M017,ON,
2023-08-19_15:02:37.031856,M018,ON,
2023-08-19_15:02:37.070674,P001,628,
2023-08-19_15:02:37.077832,P001,642,
2023-08-19_15:02:43.030568,M017,OFF,
2023-08-19_15:02:43.087306,M018,OFF,
2023-08-19_15:02:48.000468,M017,ON,
2023-08-19_15:02:49.069989,P001,627,
2023-08-19_15:02:52.089477,D014,CLOSE,
2023-08-19_15:02:57.003872,M017,OFF,
2023-08-19_15:03:01.070871,P001,649,
2023-08-19_15:03:09.086481,M017,ON,
2023-08-19_15:03:19.072979,P001,634,
2023-08-19_15:03:25.073931,P001,651,
2023-08-19_15:03:29.032491,M017,OFF,
2023-08-19_15:03:32.034595,M010,ON,
2023-08-19_15:03:33.033677,M010,OFF,
2023-08-19_15:03:40.058819,T002,28,
2023-08-19_15:03:41.001588,D009,OPEN,
2023-08-19_15:03:42.000618,M016,ON,
2023-08-19_15:03:43.075946,P001,1931,
2023-08-19_15:03:43.092027,M016,OFF,
2023-08-19_15:03:46.071547,M016,ON,
2023-08-19_15:03:47.060155,D009,CLOSE,
2023-08-19_15:03:48.092669,M016,OFF,
2023-08-19_15:03:49.024168,M017,ON,
2023-08-19_15:04:03.076206,P001,1877,
2023-08-19_15:04:08.047409,M018,ON,
2023-08-19_15:04:08.088828,M019,ON,
2023-08-19_15:04:10.079873,M017,OFF,
2023-08-19_15:04:11.046541,M021,ON,
2023-08-19_15:04:11.066116,M018,OFF,
2023-08-19_15:04:12.005466,M024,ON,
2023-08-19_15:04:13.072014,M025,ON,
2023-08-19_15:04:14.005977,M019,OFF,
2023-08-19_15:04:14.023837,M021,OFF,
2023-08-19_15:04:14.053256,M026,ON,
2023-08-19_15:04:15.079362,P001,1892,
2023-08-19_15:04:16.000625,M024,OFF,
2023-08-19_15:04:16.061108,M025,OFF,
2023-08-19_15:04:17.055249,M026,OFF,
2023-08-19_15:04:20.048477,M027,ON,
2023-08-19_15:04:21.062529,M028,ON,
2023-08-19_15:04:21.080722,P001,1882,
2023-08-19_15:04:23.054501,M043,ON,
2023-08-19_15:04:23.097796,M044,ON,
2023-08-19_15:04:24.038658,M027,OFF,
2023-08-19_15:04:24.066296,M050,ON,
2023-08-19_15:04:25.054046,M045,ON,
2023-08-19_15:04:25.084267,M028,OFF,
2023-08-19_15:04:26.040052,M044,OFF,
2023-08-19_15:04:26.096192,M043,OFF,
2023-08-19_15:04:27.082292,P001,1869,
2023-08-19_15:04:27.086876,M050,OFF,
2023-08-19_15:04:29.081964,M045,OFF,
2023-08-19_15:04:33.079847,P001,1886,
2023-08-19_15:04:34.088904,M045,ON,
2023-08-19_15:04:37.099639,M045,OFF,
2023-08-19_15:04:38.031009,M045,ON,
2023-08-19_15:04:39.028018,M045,OFF,
2023-08-19_15:04:40.036608,M045,ON,
2023-08-19_15:04:44.003047,M045,OFF,
2023-08-19_15:04:44.065095,T002,28.5,
2023-08-19_15:04:45.082013,P001,1876,
2023-08-19_15:04:45.009607,M045,ON,
2023-08-19_15:04:46.083974,M045,OFF,
2023-08-19_15:04:50.006614,M045,ON,
2023-08-19_15:04:55.001933,M045,OFF,
2023-08-19_15:04:55.085905,M045,ON,
2023-08-19_15:05:03.082913,P001,1866,
2023-08-19_15:05:05.044324,M045,OFF,
2023-08-19_15:05:07.004503,M045,ON,
2023-08-19_15:05:11.013122,M045,OFF,
2023-08-19_15:05:14.000772,M045,ON,Cooking_begin
2023-08-19_15:05:15.008405,P001,1852,
2023-08-19_15:05:21.075803,M050,ON,
2023-08-19_15:05:22.063755,M044,ON,
2023-08-19_15:05:23.016187,M043,ON,
2023-08-19_15:05:23.089299,M045,OFF,
2023-08-19_15:05:24.029411,M028,ON,
2023-08-19_15:05:25.052094,M044,OFF,
2023-08-19_15:05:25.094945,M050,OFF,
2023-08-19_15:05:26.046067,M027,ON,
2023-08-19_15:05:27.023953,M043,OFF,
2023-08-19_15:05:27.086692,P001,1868,
2023-08-19_15:05:29.032576,M028,OFF,
2023-08-19_15:05:31.015966,M027,OFF,
2023-08-19_15:05:31.031506,M026,ON,
2023-08-19_15:05:33.098786,M025,ON,
2023-08-19_15:05:35.074749,M024,ON,
2023-08-19_15:05:36.004162,M026,OFF,
2023-08-19_15:05:36.036416,M021,ON,
2023-08-19_15:05:37.004588,M019,ON,
2023-08-19_15:05:38.025637,M021,OFF,
2023-08-19_15:05:38.044687,M025,OFF,
2023-08-19_15:05:38.095261,M018,ON,
2023-08-19_15:05:39.025278,M024,OFF,
2023-08-19_15:05:39.006596,M017,ON,
2023-08-19_15:05:40.007698,M018,OFF,
2023-08-19_15:05:40.081702,M019,OFF,
2023-08-19_15:05:41.086932,P001,1855,
2023-08-19_15:05:42.021258,M017,OFF,
2023-08-19_15:05:46.006985,M017,ON,
2023-08-19_15:05:53.088078,P001,1867,
2023-08-19_15:05:59.082451,M017,OFF,
2023-08-19_15:05:59.092125,P001,1847,
2023-08-19_15:06:01.004897,M017,ON,
2023-08-19_15:06:03.086682,M017,OFF,
2023-08-19_15:06:04.062761,T002,29,
2023-08-19_15:06:10.013748,M017,ON,
2023-08-19_15:06:12.001847,M017,OFF,
2023-08-19_15:06:17.089888,P001,1857,
2023-08-19_15:06:23.027733,M017,ON,
2023-08-19_15:06:24.046239,M017,OFF,
2023-08-19_15:06:35.091889,P001,1844,
2023-08-19_15:06:44.080553,M017,ON,
2023-08-19_15:06:47.091666,M017,OFF,
2023-08-19_15:06:49.005423,M017,ON,
2023-08-19_15:06:59.060432,M017,OFF,
2023-08-19_15:06:59.093969,P001,644,
2023-08-19_15:07:05.005615,M017,ON,
2023-08-19_15:07:08.057784,T002,29.5,
2023-08-19_15:07:13.074019,M018,ON,
2023-08-19_15:07:17.047974,M018,OFF,
2023-08-19_15:07:28.069059,M017,OFF,
2023-08-19_15:07:29.095935,P001,633,
2023-08-19_15:07:31.030441,M017,ON,
2023-08-19_15:07:33.072529,M018,ON,
2023-08-19_15:07:34.026464,M019,ON,
2023-08-19_15:07:34.078025,M018,OFF,
2023-08-19_15:07:35.028159,M018,ON,
2023-08-19_15:07:36.070021,M021,ON,
2023-08-19_15:07:36.090142,M024,ON,
2023-08-19_15:07:37.020304,M017,OFF,
2023-08-19_15:07:37.037348,M018,OFF,
2023-08-19_15:07:37.088579,M025,ON,
2023-08-19_15:07:38.088246,M026,ON,
2023-08-19_15:07:39.031699,M021,OFF,
2023-08-19_15:07:39.059088,M019,OFF,
2023-08-19_15:07:41.009683,M024,OFF,
2023-08-19_15:07:41.095846,P001,469,
2023-08-19_15:07:42.008477,M025,OFF,
2023-08-19_15:07:42.081649,M027,ON,
2023-08-19_15:07:44.047246,M026,OFF,
2023-08-19_15:07:46.081129,M028,ON,
2023-08-19_15:07:47.090478,M043,ON,
2023-08-19_15:07:48.089785,M044,ON,
2023-08-19_15:07:49.062857,M050,ON,
2023-08-19_15:07:50.005667,M027,OFF,
2023-08-19_15:07:50.068899,M045,ON,
2023-08-19_15:07:51.046023,M028,OFF,
2023-08-19_15:07:52.097007,M050,OFF,
2023-08-19_15:07:54.007372,M044,OFF,
2023-08-19_15:07:55.023811,M043,OFF,
2023-08-19_15:07:56.055782,T002,29,
2023-08-19_15:07:59.096076,M050,ON,
2023-08-19_15:08:00.086418,M044,ON,
2023-08-19_15:08:01.002007,M043,ON,
2023-08-19_15:08:01.038174,M045,OFF,
2023-08-19_15:08:02.001173,M042,ON,
2023-08-19_15:08:03.058723,M044,OFF,
2023-08-19_15:08:03.090261,M050,OFF,
2023-08-19_15:08:05.096865,P001,454,
2023-08-19_15:08:06.083288,M043,OFF,
2023-08-19_15:08:07.014884,M042,OFF,
2023-08-19_15:08:07.029476,M010,ON,
2023-08-19_15:08:07.060068,M006,ON,
2023-08-19_15:08:10.095932,M006,OFF,
2023-08-19_15:08:11.015195,M010,OFF,
2023-08-19_15:08:11.098838,P001,969,
2023-08-19_15:08:14.026571,M042,ON,
2023-08-19_15:08:15.005427,M043,ON,
2023-08-19_15:08:16.053609,M044,ON,
2023-08-19_15:08:17.097866,P001,820,
2023-08-19_15:08:18.009875,M042,OFF,
2023-08-19_15:08:18.020406,M050,ON,
2023-08-19_15:08:18.060415,M043,OFF,
2023-08-19_15:08:19.012319,M044,OFF,
2023-08-19_15:08:19.044881,M045,ON,
2023-08-19_15:08:20.008816,M050,OFF,
2023-08-19_15:08:28.004458,M045,OFF,
2023-08-19_15:08:29.009883,P001,803,
2023-08-19_15:08:30.009691,M045,ON,
2023-08-19_15:08:32.075425,M045,OFF,
2023-08-19_15:08:37.028702,M045,ON,
2023-08-19_15:08:38.096142,M045,OFF,
2023-08-19_15:08:41.098855,P001,816,
2023-08-19_15:08:47.044595,M045,ON,
2023-08-19_15:08:48.005114,M045,OFF,
2023-08-19_15:08:49.026582,M045,ON,
2023-08-19_15:08:52.015747,M045,OFF,
2023-08-19_15:08:55.089001,M045,ON,
2023-08-19_15:08:57.006423,T002,29.5,
2023-08-19_15:08:59.034126,M045,OFF,
2023-08-19_15:09:13.057348,T002,29,
2023-08-19_15:09:23.001306,P001,846,
2023-08-19_15:09:29.002938,P001,835,
2023-08-19_15:09:35.002974,P001,853,
2023-08-19_15:09:35.070479,M045,ON,
2023-08-19_15:09:40.005479,M045,OFF,
2023-08-19_15:09:41.000303,P001,835,
2023-08-19_15:09:47.003055,P001,846,
2023-08-19_15:09:53.039416,M045,ON,
2023-08-19_15:09:59.056811,M045,OFF,
2023-08-19_15:10:02.084239,T005,27.5,
2023-08-19_15:10:04.091497,M045,ON,
2023-08-19_15:10:05.006832,P001,871,
2023-08-19_15:10:07.054474,M045,OFF,
2023-08-19_15:10:08.075846,M045,ON,
2023-08-19_15:10:17.085579,M045,OFF,
2023-08-19_15:10:19.006637,P001,856,
2023-08-19_15:10:19.016576,P001,869,
2023-08-19_15:10:19.027104,M045,ON,
2023-08-19_15:10:20.000199,M045,OFF,
2023-08-19_15:10:25.006875,P001,858,
2023-08-19_15:10:26.029515,M045,ON,
2023-08-19_15:10:28.055847,M045,OFF,
2023-08-19_15:10:29.009049,M045,ON,
2023-08-19_15:10:33.076539,M045,OFF,
2023-08-19_15:10:37.007866,P001,875,
2023-08-19_15:10:43.007897,P001,862,
2023-08-19_15:10:49.008993,P001,874,
2023-08-19_15:10:55.008859,P001,901,
2023-08-19_15:11:01.010133,P001,889,
2023-08-19_15:11:25.011933,P001,875,
2023-08-19_15:11:26.000584,M045,ON,
2023-08-19_15:11:30.050487,M045,OFF,
2023-08-19_15:11:31.013148,P001,899,
2023-08-19_15:11:31.032468,M045,ON,
2023-08-19_15:11:33.023141,M045,OFF,
2023-08-19_15:11:33.076022,M045,ON,
2023-08-19_15:11:35.064263,M045,OFF,
2023-08-19_15:11:42.032334,M045,ON,
2023-08-19_15:11:43.013998,P001,882,
2023-08-19_15:11:44.003015,M045,OFF,
2023-08-19_15:11:45.065507,M045,ON,
2023-08-19_15:11:52.029659,M045,OFF,
2023-08-19_15:12:01.015872,P001,894,
2023-08-19_15:12:05.034373,M045,ON,
2023-08-19_15:12:08.079827,M045,OFF,
2023-08-19_15:12:11.019555,M045,ON,
2023-08-19_15:12:12.015517,M045,OFF,
2023-08-19_15:12:12.045016,M045,ON,
2023-08-19_15:12:15.016254,P001,909,
2023-08-19_15:12:20.078788,M045,OFF,
2023-08-19_15:12:21.018704,P001,897,
2023-08-19_15:12:23.027612,M045,ON,
2023-08-19_15:12:27.013911,M045,OFF,
2023-08-19_15:12:27.024673,P001,908,
2023-08-19_15:12:28.039444,M045,ON,
2023-08-19_15:12:30.065787,M045,OFF,
2023-08-19_15:12:31.093757,M045,ON,
2023-08-19_15:12:33.001484,M045,OFF,
2023-08-19_15:12:38.061149,M045,ON,
2023-08-19_15:12:43.036044,M045,OFF,
2023-08-19_15:12:44.039582,M045,ON,
2023-08-19_15:12:48.036132,M045,OFF,
2023-08-19_15:12:52.063644,M045,ON,
2023-08-19_15:12:56.009422,M045,OFF,
2023-08-19_15:12:59.018843,M045,ON,
2023-08-19_15:13:08.093822,M045,OFF,
2023-08-19_15:13:09.022805,M045,ON,
2023-08-19_15:13:11.098546,M045,OFF,
2023-08-19_15:13:19.002206,P001,927,
2023-08-19_15:13:19.029674,P001,913,
2023-08-19_15:13:23.009958,M045,ON,
2023-08-19_15:13:25.021903,P001,929,
2023-08-19_15:13:26.094593,M045,OFF,
2023-08-19_15:13:31.021889,P001,909,
2023-08-19_15:13:31.055027,M045,ON,
2023-08-19_15:13:35.050482,M045,OFF,
2023-08-19_15:13:45.023598,P001,919,
2023-08-19_15:13:45.003131,P001,909,
2023-08-19_15:13:46.099686,M045,ON,
2023-08-19_15:13:53.005662,M045,OFF,
2023-08-19_15:13:57.023912,P001,923,
2023-08-19_15:14:00.071503,M045,ON,
2023-08-19_15:14:03.023883,P001,908,
2023-08-19_15:14:05.007489,M045,OFF,
2023-08-19_15:14:09.023991,P001,921,
2023-08-19_15:14:13.053798,M045,ON,
2023-08-19_15:14:22.010539,M045,OFF,
2023-08-19_15:14:22.055173,M045,ON,
2023-08-19_15:14:30.064976,T002,28.5,
2023-08-19_15:14:33.000098,M045,OFF,
2023-08-19_15:14:36.047536,M045,ON,
2023-08-19_15:14:37.093173,M045,OFF,
2023-08-19_15:14:48.067847,M045,ON,
2023-08-19_15:14:54.038474,M045,OFF,
2023-08-19_15:15:08.037852,M045,ON,
2023-08-19_15:15:10.029763,M045,OFF,
2023-08-19_15:15:14.005978,M045,ON,
2023-08-19_15:15:16.071554,M045,OFF,
2023-08-19_15:15:19.027957,P001,896,
2023-08-19_15:15:24.034433,M045,ON,
2023-08-19_15:15:27.063851,M045,OFF,
2023-08-19_15:15:39.029879,P001,932,
2023-08-19_15:15:45.029935,P001,892,
2023-08-19_15:15:52.009119,M045,ON,
2023-08-19_15:15:54.080936,M045,OFF,
2023-08-19_15:16:00.080551,M045,ON,
2023-08-19_15:16:01.082293,M045,OFF,
2023-08-19_15:16:03.030914,P001,919,
2023-08-19_15:16:07.086997,T005,27,
2023-08-19_15:16:08.005214,M045,ON,
2023-08-19_15:16:12.018518,M045,OFF,
2023-08-19_15:16:21.059038,M045,ON,
2023-08-19_15:16:24.015518,M045,OFF,
2023-08-19_15:16:25.032633,P001,935,
2023-08-19_15:16:37.034059,P001,909,
2023-08-19_15:16:43.034924,P001,892,
2023-08-19_15:16:44.004923,M045,ON,
2023-08-19_15:16:45.079663,M045,OFF,
2023-08-19_15:16:46.013005,M045,ON,
2023-08-19_15:16:49.084558,M045,OFF,
2023-08-19_15:17:01.036976,P001,903,
2023-08-19_15:17:06.056512,M045,ON,
2023-08-19_15:17:07.036889,P001,887,
2023-08-19_15:17:08.073816,M045,OFF,
2023-08-19_15:17:10.088539,M045,ON,
2023-08-19_15:17:12.008047,M045,OFF,
2023-08-19_15:17:13.036975,P001,922,
2023-08-19_15:17:22.030376,M045,ON,
2023-08-19_15:17:25.038889,P001,934,
2023-08-19_15:17:26.082134,M045,OFF,
2023-08-19_15:17:41.013517,M045,ON,
2023-08-19_15:17:44.030199,M045,OFF,
2023-08-19_15:17:50.076554,M045,ON,
2023-08-19_15:17:52.046458,M045,OFF,
2023-08-19_15:17:53.092147,M045,ON,
2023-08-19_15:17:55.049525,M045,OFF,
2023-08-19_15:18:00.006455,M045,ON,
2023-08-19_15:18:02.063465,M045,OFF,
2023-08-19_15:18:04.095868,M045,ON,
2023-08-19_15:18:08.098463,M045,OFF,
2023-08-19_15:18:19.060381,M045,ON,
2023-08-19_15:18:21.065479,M045,OFF,
2023-08-19_15:18:33.043855,P001,922,
2023-08-19_15:18:33.088449,M010,ON,
2023-08-19_15:18:34.001703,M045,ON,
2023-08-19_15:18:35.010134,M045,OFF,
2023-08-19_15:18:35.006217,M010,OFF,
2023-08-19_15:18:47.044247,P001,932,
2023-08-19_15:18:52.006645,M006,ON,
2023-08-19_15:18:53.012813,M010,ON,
2023-08-19_15:18:55.002103,M010,OFF,
2023-08-19_15:18:57.074015,M006,OFF,
2023-08-19_15:18:59.002567,M045,ON,
2023-08-19_15:18:59.046628,P001,946,
2023-08-19_15:19:01.009511,M045,OFF,
2023-08-19_15:19:05.008531,M045,ON,
2023-08-19_15:19:05.046805,P001,936,
2023-08-19_15:19:06.011119,M045,OFF,
2023-08-19_15:19:10.082518,M045,ON,
2023-08-19_15:19:17.046873,P001,926,
2023-08-19_15:19:19.009153,M045,OFF,
2023-08-19_15:19:22.067474,M045,ON,
2023-08-19_15:19:37.004802,P001,936,
2023-08-19_15:19:50.044526,M045,OFF,
2023-08-19_15:19:57.036839,M045,ON,
2023-08-19_15:19:59.019533,M045,OFF,
2023-08-19_15:19:59.053112,M045,ON,
2023-08-19_15:20:02.009456,M045,OFF,
2023-08-19_15:20:07.001974,M045,ON,
2023-08-19_15:20:11.038481,M045,OFF,
2023-08-19_15:20:11.072064,M045,ON,
2023-08-19_15:20:25.077858,M045,OFF,
2023-08-19_15:20:30.092494,M045,ON,
2023-08-19_15:20:31.071627,M006,ON,
2023-08-19_15:20:33.060145,M006,OFF,
2023-08-19_15:20:35.005167,P001,921,
2023-08-19_15:20:41.053053,P001,939,
2023-08-19_15:20:50.090467,M045,OFF,
2023-08-19_15:20:51.058346,T002,28,
2023-08-19_15:20:53.043947,M045,ON,
2023-08-19_15:20:55.050786,M045,OFF,
2023-08-19_15:20:57.040488,M045,ON,
2023-08-19_15:20:59.053877,P001,916,
2023-08-19_15:21:02.050044,M045,OFF,
2023-08-19_15:21:05.009651,M045,ON,
2023-08-19_15:21:10.007325,M045,OFF,
2023-08-19_15:21:10.072494,M045,ON,
2023-08-19_15:21:11.054909,P001,930,
2023-08-19_15:21:14.004888,M045,OFF,
2023-08-19_15:21:18.030464,M045,ON,
2023-08-19_15:21:22.015665,M045,OFF,
2023-08-19_15:21:23.058108,T002,28.5,
2023-08-19_15:21:25.075832,M045,ON,
2023-08-19_15:21:26.075154,M045,OFF,
2023-08-19_15:21:27.016608,M045,ON,
2023-08-19_15:21:29.077745,M045,OFF,
2023-08-19_15:21:31.057611,P001,912,
2023-08-19_15:21:31.065218,P001,929,
2023-08-19_15:21:32.007239,M045,ON,
2023-08-19_15:21:35.066812,M045,OFF,
2023-08-19_15:21:37.057935,P001,915,
2023-08-19_15:21:39.063218,T002,28,
2023-08-19_15:21:39.081826,M045,ON,
2023-08-19_15:21:43.087047,M045,OFF,
2023-08-19_15:21:47.094491,M045,ON,
2023-08-19_15:21:53.078277,M045,OFF,
2023-08-19_15:21:58.073883,M045,ON,
2023-08-19_15:22:01.058894,P001,928,
2023-08-19_15:22:02.052894,M045,OFF,
2023-08-19_15:22:03.018488,M045,ON,
2023-08-19_15:22:14.090187,M045,OFF,
2023-08-19_15:22:38.027557,M045,ON,
2023-08-19_15:22:39.006106,P001,909,
2023-08-19_15:22:40.041881,M010,ON,
2023-08-19_15:22:44.001589,M045,OFF,
2023-08-19_15:22:45.087831,M045,ON,
2023-08-19_15:22:48.007157,M010,OFF,
2023-08-19_15:22:53.063536,P001,942,
2023-08-19_15:22:53.070397,P001,910,
2023-08-19_15:22:54.000563,M045,OFF,
2023-08-19_15:22:58.023601,M045,ON,
2023-08-19_15:23:11.064885,P001,922,
2023-08-19_15:23:19.051549,M045,OFF,
2023-08-19_15:23:23.065987,P001,938,
2023-08-19_15:23:40.005508,M045,ON,
2023-08-19_15:23:46.001348,M045,OFF,
2023-08-19_15:23:46.079086,M045,ON,
2023-08-19_15:23:47.090003,M045,OFF,
2023-08-19_15:23:50.028494,M045,ON,
2023-08-19_15:23:52.030418,M045,OFF,
2023-08-19_15:23:53.000866,M045,ON,
2023-08-19_15:23:53.068604,P001,902,
2023-08-19_15:23:54.001043,M045,OFF,
2023-08-19_15:23:55.027568,M045,ON,
2023-08-19_15:24:02.018556,M045,OFF,
2023-08-19_15:24:33.070718,P001,889,
2023-08-19_15:24:33.007755,P001,934,
2023-08-19_15:24:57.072077,P001,910,
2023-08-19_15:25:11.073218,P001,922,
2023-08-19_15:25:21.095975,M045,ON,
2023-08-19_15:25:24.093032,M045,OFF,
2023-08-19_15:25:41.007781,M045,ON,
2023-08-19_15:25:46.030233,M045,OFF,
2023-08-19_15:25:56.007562,M045,ON,
2023-08-19_15:26:02.047774,M045,OFF,
2023-08-19_15:26:11.086827,M045,ON,
2023-08-19_15:26:15.014196,M045,OFF,
2023-08-19_15:26:17.046621,M045,ON,
2023-08-19_15:26:19.024462,M045,OFF,
2023-08-19_15:26:26.017784,M045,ON,
2023-08-19_15:26:27.040508,M045,OFF,
2023-08-19_15:26:33.076969,P001,905,
2023-08-19_15:26:47.078257,P001,920,
2023-08-19_15:27:04.092531,M045,ON,
2023-08-19_15:27:05.007991,P001,907,
2023-08-19_15:27:06.070003,M045,OFF,
2023-08-19_15:27:07.000264,M045,ON,
2023-08-19_15:27:08.084399,M045,OFF,
2023-08-19_15:27:09.073135,M045,ON,
2023-08-19_15:27:14.025203,M045,OFF,
2023-08-19_15:27:14.079476,M045,ON,
2023-08-19_15:27:18.067215,M045,OFF,
2023-08-19_15:27:26.090541,M045,ON,
2023-08-19_15:27:28.087866,M045,OFF,
2023-08-19_15:27:31.081947,P001,926,
2023-08-19_15:27:32.009713,M045,ON,
2023-08-19_15:27:34.056439,M045,OFF,
2023-08-19_15:27:37.081922,P001,915,
2023-08-19_15:27:47.076508,M045,ON,
2023-08-19_15:27:52.000528,M045,OFF,
2023-08-19_15:28:02.002988,M045,ON,
2023-08-19_15:28:07.000937,M045,OFF,
2023-08-19_15:28:08.055574,M045,ON,
2023-08-19_15:28:15.089554,M045,OFF,
2023-08-19_15:28:21.084975,P001,926,
2023-08-19_15:28:27.088202,M045,ON,
2023-08-19_15:28:33.063571,M045,OFF,
2023-08-19_15:28:37.042549,M045,ON,
2023-08-19_15:28:47.087185,P001,907,
2023-08-19_15:28:53.088903,P001,927,
2023-08-19_15:28:57.001705,M045,OFF,
2023-08-19_15:28:59.037827,M045,ON,
2023-08-19_15:29:00.049791,M045,OFF,
2023-08-19_15:29:06.007158,M045,ON,
2023-08-19_15:29:09.040956,M045,OFF,
2023-08-19_15:29:17.090895,P001,917,
2023-08-19_15:29:19.071833,M045,ON,
2023-08-19_15:29:21.087841,M045,OFF,
2023-08-19_15:29:23.030618,M045,ON,
2023-08-19_15:29:25.074552,M045,OFF,
2023-08-19_15:29:33.000411,M045,ON,
2023-08-19_15:29:36.008455,M045,OFF,
2023-08-19_15:29:37.039994,M045,ON,
2023-08-19_15:29:43.076578,M045,OFF,
2023-08-19_15:29:44.005547,M045,ON,
2023-08-19_15:29:45.055448,M045,OFF,
2023-08-19_15:29:46.005591,M045,ON,
2023-08-19_15:29:47.092895,P001,906,
2023-08-19_15:29:53.056949,M045,OFF,
2023-08-19_15:29:55.003482,M045,ON,
2023-08-19_15:29:58.073588,M045,OFF,
2023-08-19_15:29:59.076832,M045,ON,
2023-08-19_15:30:01.093213,P001,919,
2023-08-19_15:30:04.050538,M045,OFF,
2023-08-19_15:30:13.094896,P001,906,
2023-08-19_15:30:27.094493,M045,ON,
2023-08-19_15:30:31.016785,M045,OFF,
2023-08-19_15:30:34.047505,M045,ON,
2023-08-19_15:30:36.020984,M045,OFF,
2023-08-19_15:30:36.009965,M045,ON,
2023-08-19_15:30:39.097712,P001,896,
2023-08-19_15:30:40.005424,P001,906,
2023-08-19_15:30:42.075535,M045,OFF,
2023-08-19_15:30:43.000644,M045,ON,
2023-08-19_15:30:44.002883,M045,OFF,
2023-08-19_15:30:48.005557,M045,ON,
2023-08-19_15:30:51.097935,P001,928,
2023-08-19_15:30:54.016425,M045,OFF,
2023-08-19_15:30:57.097968,P001,901,
2023-08-19_15:30:59.046166,M045,ON,
2023-08-19_15:31:17.009569,M045,OFF,
2023-08-19_15:31:18.027221,M045,ON,
2023-08-19_15:31:26.099325,P001,916,
2023-08-19_15:31:28.080557,M045,OFF,
2023-08-19_15:31:42.068975,M045,ON,
2023-08-19_15:31:46.052446,M045,OFF,
